Date,High,Low,Open,Close,Volume,Adj Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sar,sarext,sma,t3,tema,trima,wma,rsi,slowk,slowd,fastk,fastd,macd,macdsignal,macdhist,adx,willr,cci,atr,ultosc,roc
2020-06-10,23175.8203125,22900.30078125,22939.0,23124.94921875,75600000,23124.94921875,23355.489105902747,22990.709765625,22625.930425347255,22370.29864515868,21373.751991426416,21042.440045700103,21783.597063803332,21024.8037109375,21783.1298828125,21760.419921875,21568.414286882282,22472.822398258646,21024.8037109375,22283.429102827213,23181.12788051888,20850.75861002604,21662.178872647848,76.83684990980926,92.66172715452917,93.1543954969992,40.47596264234581,61.13215362530615,841.3132561318671,705.5690321664357,135.7442239654314,35.99807545648218,-2.1362116686306214,90.28923977447695,368.1013665791408,72.97335231688528,7.963492210836387
2020-06-11,22939.390625,22466.5390625,22848.01953125,22472.91015625,105900000,22472.91015625,23465.765705830774,22946.14375,22426.521794169224,22443.257112637795,21444.665421415033,21136.30537057705,21858.304735749953,21131.834049479166,21959.875,21884.955078125,21730.157819131553,-23185.849609375,21131.834049479166,22418.741675753135,22705.24856558274,20981.677571614582,21755.605094926075,63.823096346010274,59.62363457998813,82.15160992746543,0.0,27.798820291972817,787.0714512252271,721.8695159781939,65.20193524703313,35.785318931583454,-27.401892928243488,41.825234054534604,388.83770869848786,60.23531339159568,2.5396592559889797
2020-06-12,22350.30078125,21786.9296875,22082.119140625,22305.48046875,120500000,22305.48046875,23571.42663689911,22834.49375,22097.560863100894,22486.3217544946,21500.201876081806,21187.191788452797,21894.12487510362,21215.909375,22224.634765625,22051.9794921875,23185.849609375,-23175.8203125,21215.909375,22501.80628882837,22373.218449071544,21115.209073893227,21831.32421875,60.98155739306981,43.01686789766774,65.10074321072831,0.0,13.491987547448572,722.248621013754,721.945336985306,0.30328402844804714,33.77853666700406,-38.82142792547992,-23.30997554073655,410.0621915593101,62.40242091559808,1.9544381635283825
2020-06-15,22251.830078125,21529.830078125,22135.26953125,21530.94921875,78500000,21530.94921875,23677.20020871025,22505.063671875,21332.92713503975,22426.54053561696,21502.185575608786,21214.130568746397,21879.32097639331,21274.568033854168,22298.6650390625,22164.28515625,23171.86041015625,-23120.2646875,21274.568033854168,22511.897085592107,21696.75607043652,21249.508740234374,21851.649369959676,49.95740273981741,12.673747096144238,38.438083191266664,0.0,-3.315866100213801e-14,601.4447811499085,697.8452258182265,-96.40044466831796,31.37024556758961,-80.9983347385769,-83.40245683307471,436.1756343497165,51.789053730043285,-2.40881151677097
2020-06-16,22624.140625,21899.48046875,21912.2890625,22582.2109375,100100000,22582.2109375,23434.104283489123,22403.3,21372.495716510875,22501.76742001492,21571.86463121467,21223.240508891206,21918.77772988131,21354.185416666667,22354.5244140625,22357.83984375,23139.019803515625,-23024.8386109375,21354.185416666667,22500.354095099166,22171.49070506141,21385.227490234374,21936.013428259408,60.37468899038589,33.6905173363034,29.793710776705087,38.589689548379056,12.863229849459652,583.8051601751031,675.0372126896018,-91.23205251449872,29.846498535824686,-36.45118070674929,-12.749640750260836,483.1053323425939,59.02946717496745,1.1493597249235155
2020-06-17,22536.380859375,22318.0703125,22517.140625,22455.759765625,72500000,22455.759765625,23028.72931705704,22269.462109375,21510.194901692958,22552.145612755423,21628.89012375727,21255.61075494104,21961.140706034814,21448.732421875,22354.5244140625,22357.83984375,23106.836009007813,-22935.13809896875,21448.732421875,22483.742078899675,22323.241673224016,21520.775610351564,22007.08274109543,58.79726969958057,43.230952870763325,29.86507243440362,64.52228855517127,34.370659367850074,553.2446210831586,650.6786943683131,-97.43407328515457,28.431590577757255,-44.087030978367274,-10.074651580028714,467.46499610383717,55.712765207989214,-0.6986896546065435
2020-06-18,22432.25,22125.349609375,22363.880859375,22355.4609375,65200000,22355.4609375,22985.62309821592,22245.972265625,21506.32143303408,22583.30758708554,21675.76566012777,21311.721796149497,21989.428795872267,21538.088802083334,22354.5244140625,22357.83984375,23075.295890390156,-22850.819617718123,21538.088802083334,22465.183794787008,22330.478875152927,21650.65402018229,22065.58135500672,57.520101465181504,68.35762052246147,48.42636357650937,69.85652529782176,57.65616780045733,514.9953506497804,623.5420256246066,-108.54667497482615,26.66867486323714,-50.143652064792036,-44.261001754284976,457.675364685706,56.25006228473738,-1.4993090921952557
2020-06-19,22523.66015625,22352.16015625,22515.75,22478.7890625,97000000,22478.7890625,23044.052325064127,22280.633984375,21517.21564368587,22625.029968785107,21727.57362157114,21345.258133285988,22019.462482129627,21614.745442708332,22354.5244140625,22357.83984375,23044.386574144854,-22771.560245342534,21614.745442708332,22451.364144496427,22425.309848617933,21773.696419270833,22126.27169438844,58.70191869386681,75.95145004214899,62.51334114512456,84.37900171180617,72.91927185493303,488.9972216703536,596.633064833756,-107.63584316340234,25.2266344972196,-42.69638935606606,-22.543072164545904,437.23426720815553,55.73977758961808,-1.6836334157111166
2020-06-22,22575.740234375,22311.939453125,22353.689453125,22437.26953125,54600000,22437.26953125,22608.140581289303,22461.898046875,22315.6555124607,22655.749235834217,21773.360454453647,21359.02701915694,22041.819979662912,21682.965755208334,22354.5244140625,22357.83984375,23014.095444224455,-22697.05643530948,21682.965755208334,22442.00938344156,22439.459487940956,21891.22247721354,22179.337764616936,58.11869356760311,78.79256451491477,74.36721169317504,21.418534650346235,58.55135388665803,459.74359992954487,569.2551718529137,-109.51157192336882,24.00183401430804,-45.20357785635265,-28.313602925781588,424.84616106828724,60.417897255412235,-3.1962502992495145
2020-06-23,22693.890625,22257.140625,22636.060546875,22549.05078125,0,22549.05078125,22580.594661533407,22455.266015625,22329.93736971659,22695.681321963213,21823.404991666313,21372.31103100821,22071.115051400913,21755.718098958332,22354.5244140625,22357.83984375,22984.410136902465,21529.830078125,21755.718098958332,22440.36735716737,22523.068016890335,22002.713997395833,22235.214217909946,59.28553647155732,78.48480111821915,77.74293855842761,100.0,68.5991787873841,440.50187520464533,543.50451252326,-103.00263731861469,23.127841371949962,-38.45358198428555,-12.82636835397283,425.6964352776953,59.612822525827646,-2.347138833253948
2020-06-24,22663.2890625,22479.859375,22541.009765625,22534.3203125,67000000,22534.3203125,22611.403401972624,22470.978125,22330.55284802738,22728.177374014864,21869.27049623623,21406.444408950476,22099.8891701572,21831.29375,22354.5244140625,22357.83984375,22955.318535726914,21553.1112890625,21831.29375,22444.916035244936,22546.496555931368,22105.711482747396,22285.4466187836,59.0532378076143,73.55675005747395,76.94470523020259,86.89185937486978,69.4367980084053,419.2314053323753,518.649891085083,-99.41848575270774,22.31627677547461,-39.343092552973175,3.289882045971835,408.3916675792885,67.9058204069208,-2.554076554560003
2020-06-25,22423.41015625,22165.140625,22287.869140625,22259.7890625,80800000,22259.7890625,22659.83423246447,22451.84375,22243.85326753553,22721.528051985082,21894.465242446797,21473.630773943147,22110.499995620266,21909.4607421875,22354.5244140625,22357.83984375,22926.808766574875,21575.92687578125,21909.4607421875,22443.263154638284,22358.92716678777,22197.11455078125,22313.09147765457,54.76810655880381,54.7860250029442,68.94252539287906,0.0,62.297286458289896,375.88901263663865,490.0977153953942,-114.20870275875552,20.76189742811971,-55.92087106460569,-56.20465468051449,405.5908118593393,54.5615055317066,-0.9483466639087168
2020-06-26,22589.140625,22408.26953125,22424.369140625,22512.080078125,66600000,22512.080078125,22671.585519850818,22458.501953125,22245.418386399182,22745.29068059071,21934.311360877648,21592.055560750483,22138.64263562374,21991.947721354165,22327.94921875,22357.83984375,22898.869192805876,21598.286150765623,21991.947721354165,22442.750074707914,22453.349203241025,22275.465071614584,22351.97014448925,57.78435469937031,51.81626956033663,60.053014873584885,67.6655328668294,51.51913074723302,357.7734411142046,463.63286053915624,-105.85941942495162,19.661871768282964,-40.68608603555683,11.230312413731724,400.14515119081506,56.530621406603075,0.9262280167622761
2020-06-29,22281.380859375,21969.58984375,22255.05078125,21995.0390625,73700000,21995.0390625,22800.85904948442,22370.055859375,21939.252669265577,22700.552497835735,21938.229277111346,21707.3386830056,22132.486505655488,22053.991341145833,22327.94921875,22352.8251953125,22871.48841051226,21620.198240250313,22053.991341145833,22426.125844878094,22133.04666710582,22337.110091145834,22352.169585853495,50.40405185379082,29.0096886854333,45.203994416238004,0.0,22.555177622276428,298.2577021665493,430.55782886463487,-132.3001266980856,18.95543605201194,-71.73683205042558,-103.22224186540127,410.31265713254254,46.768908313094954,2.155454638970822
2020-06-30,22448.30078125,22273.380859375,22335.099609375,22288.140625,74200000,22288.140625,22710.857631759955,22317.873828125,21924.890024490047,22695.06375908623,21960.804202781583,21850.330271347084,22139.134301874707,22115.814388020834,22056.580078125,22234.6103515625,22844.655243864512,21641.672087945306,22115.814388020834,22403.92736281624,22203.84544366071,22382.724869791666,22367.27599126344,53.974469951450175,38.34974779298987,39.72523534625322,42.195384754561,36.62030587379676,271.61093501763025,398.76845009523396,-127.1575150776037,17.863624597002318,-46.20234309507479,-2.895627260615995,413.3804472480752,47.874241748057095,-1.3022210859418903
2020-07-01,22360.310546875,22039.560546875,22338.30078125,22121.73046875,67400000,22121.73046875,22582.48396068049,22235.355859375,21888.227758069508,22667.787025917994,21971.186542521482,22005.1441857705,22138.56133267956,22166.700390625,22056.580078125,22111.8603515625,22818.358740549724,21662.7164586864,22166.700390625,22375.380675662185,22127.922091631357,22413.08631998698,22367.657673891128,51.70997116821533,24.663606554865627,30.674347677762892,18.675299657630507,20.290228137397133,234.36367267853348,365.8874946118939,-131.5238219333604,17.382130285195277,-49.15209589277835,-57.9754869505999,406.76398673035555,47.50616059438136,-1.487499422693006
2020-07-02,22267.509765625,22072.109375,22182.6796875,22145.9609375,73600000,22145.9609375,22565.209576588608,22212.590234375,21859.97089216139,22644.669125217515,21982.462309939452,22145.736175683196,22138.819732882814,22219.8220703125,22056.580078125,22111.8603515625,22792.58816730123,21683.33994201267,22219.8220703125,22343.857004477704,22118.991169005738,22431.544653320314,22366.31964465726,52.023988095773674,32.98159019994704,31.998314849267473,23.022974824900416,27.964553079030605,204.44344843646832,333.59868537680876,-129.15523694034044,16.935028424231596,-47.07054877608855,-63.940932602653795,391.6665870085444,43.537474485680264,-0.9371312029114787
2020-07-03,22312.439453125,22154.970703125,22266.91015625,22306.48046875,51700000,22306.48046875,22401.413732244488,22171.4703125,21941.526892755515,22642.40622876593,22003.366707282068,22282.526911547822,22146.34557983339,22283.766080729165,22288.625,22296.685546875,22767.333005517707,21703.550955672417,22283.766080729165,22318.239751453235,22235.413251226535,22442.004654947916,22371.91050907258,54.14065599627279,41.132906856419815,32.926034537077456,100.0,47.23275816084361,191.47681429027216,305.1743111595014,-113.69749686922927,16.385332272575912,-48.76701955558615,-50.11001257454434,375.5817247668627,48.65487990327271,-0.7665385945431202
2020-07-06,22734.109375,22325.75,22341.26953125,22714.439453125,58000000,22714.439453125,22740.81257474318,22315.350390625,21889.88820650682,22689.96947451947,22049.242368304192,22381.021450343535,22172.606842156587,22349.525716145832,22354.7392578125,22351.849609375,22742.58294696985,21723.35774905897,22349.525716145832,22315.688121322215,22577.16581525749,22449.40703125,22399.69588793683,59.0592018821227,65.33669154311991,46.483729533162226,100.0,74.3409916083001,211.6794351311146,286.47533595382407,-74.79590082270948,15.69617103365189,-2.5728475298517757,113.10927420339492,379.29938058708683,53.91279318614092,1.2353103905489382
2020-07-07,22742.279296875,22540.439453125,22649.900390625,22614.689453125,62700000,22614.689453125,22865.47703978969,22380.66015625,21895.84327271031,22719.239578154382,22085.722825389406,22444.50004527282,22185.823206387686,22394.309700520833,22354.7392578125,22355.9345703125,21529.830078125,21763.787814096613,22394.309700520833,22331.706406964066,22650.655110089636,22453.655989583334,22416.803225806452,57.445134122068296,83.12863211770441,63.19941017241467,78.17220673942758,92.72406891314249,217.13813311033664,272.6078953851266,-55.46976227478996,15.076502463967227,-16.51243500658465,114.60577091916922,366.62369938443777,50.66317164086269,0.291092838061191
2020-07-08,22667.94921875,22438.650390625,22481.609375,22438.650390625,64900000,22438.650390625,22853.96110787032,22444.044140625,22034.12717337968,22722.437568952348,22108.492345727187,22469.374987858355,22191.24574663311,22428.290364583332,22354.7392578125,22355.9345703125,21541.9545703125,21822.497303063315,22428.290364583332,22353.034889285584,22544.728143370667,22452.37098795573,22419.66391549059,54.62243485405395,77.90169949415012,75.45567438499144,37.36397663726566,71.8453944588977,204.89738001017759,259.06579231013677,-54.168412299959186,14.201291497245867,-39.295075793001814,54.259933483788025,356.81478000876365,52.88694975113552,-0.4245520634670763
2020-07-09,22679.080078125,22434.380859375,22442.30078125,22529.2890625,65200000,22529.2890625,22802.226955837286,22520.709765625,22239.192575412715,22735.373055084274,22135.640521002853,22457.151995097593,22195.842357723035,22448.722981770832,22354.7392578125,22355.9345703125,21553.957817578124,21877.684222692016,22448.722981770832,22376.935089029364,22551.196896559217,22447.49139811198,22426.179960517475,55.820015131625624,66.75722313747521,75.9291849164432,34.66630403318172,50.067495803291614,200.20246887033863,247.29312762217714,-47.090658751838504,13.420506709120087,-27.56479119956928,63.116772066102286,348.8065256331377,49.66978326710953,1.2107032966184539
2020-07-10,22563.6796875,22285.0703125,22534.970703125,22290.810546875,78800000,22290.810546875,22808.746192292223,22517.57578125,22226.40537020778,22716.05670335858,22145.65149041396,22415.946586609127,22196.766457018388,22462.486979166668,22354.7392578125,22355.9345703125,21565.841032371092,21929.559927142996,22462.486979166668,22392.211133181194,22380.37753098873,22439.998771158855,22415.992061491936,51.95468069182267,39.894588554172294,61.517837061932504,0.0,24.01009355681575,175.21868289757913,232.87823867725754,-57.65955577967841,12.687691353531742,-58.42822730064684,-6.314120849035533,343.79244344505645,46.73064510393238,-0.9828924314506438
2020-07-13,22784.740234375,22561.470703125,22591.810546875,22784.740234375,71200000,22784.740234375,22863.429077964553,22531.6359375,22199.842797035446,22759.05933194626,22186.883022282414,22390.572340025166,22205.48716694216,22486.565299479167,22389.8896484375,22377.1650390625,21577.605415016133,21978.323089326917,22486.565299479167,22415.50953094026,22651.56816078147,22431.4501953125,22436.78259408602,58.35420096363407,54.99667417650261,53.88282862271666,100.00000000000001,44.888768011060534,193.04949593433776,224.9124901286736,-31.86299419433584,12.221227544170663,-0.0,117.72427075596916,354.51653230612385,55.984887090664806,3.590360397319703
2020-07-14,22677.01953125,22538.779296875,22631.869140625,22587.009765625,61000000,22587.009765625,22853.053821128186,22526.1,22199.14617887181,22772.108528618428,22212.697650885162,22398.11858337965,22208.271033284745,22495.278645833332,22389.8896484375,22377.1650390625,21601.74811140331,22042.836460930765,22495.278645833332,22441.496457559668,22629.68036360017,22421.497786458334,22443.262882224462,55.200565085016116,53.894425687095826,49.5952294725902,51.121041306416096,50.37368043547199,189.04614116616358,217.7392203361716,-28.69307917000802,11.713117059116277,-24.25693111652614,72.46856271650724,346.7625612485436,51.35582885587385,1.3409334841048448
2020-07-15,22965.560546875,22800.109375,22817.91015625,22945.5,72600000,22945.5,23075.12436177525,22627.469921875,22179.815481974747,22827.522480204607,22259.975221795798,22417.135440340906,22214.349296451048,22506.336653645834,22470.26953125,22467.5751953125,21625.407953862745,22102.188762806305,22506.336653645834,22480.209431845265,22865.199849553184,22412.32762044271,22472.309421202957,59.45678946291388,85.82660908609925,64.90590298323252,100.0,83.70701376880533,212.35274924760597,216.66192611845847,-4.309176870852497,12.049522413813433,-2.014170377909428,154.52438865047833,349.03314839150477,52.37714455519613,3.723802405122356
2020-07-16,22925.900390625,22739.419921875,22907.9609375,22770.359375,89400000,22770.359375,23122.582682074048,22675.683984375,22228.78528667595,22854.63816008302,22292.90323167994,22442.53710878314,22217.10158700237,22508.823958333334,22470.26953125,22467.5751953125,21665.61253165311,22188.525941213175,22508.823958333334,22523.402684074757,22836.32553277842,22405.61582845052,22489.34314516129,56.640039387899435,76.26481760037309,71.99528412452268,62.711484897748306,71.27750873472142,214.2216060151477,216.1738620977963,-1.9522560826486028,12.143196393228253,-19.599087730445135,104.85709786528831,338.8222148010401,49.79834182321869,2.8194687024968967
2020-07-17,22857.8203125,22643.51953125,22807.5703125,22696.419921875,55900000,22696.419921875,22991.832122927462,22756.805859375,22521.779595822536,22868.784296672424,22318.936566531233,22461.76752278646,22220.00088756066,22503.246940104167,22533.615234375,22502.560546875,21704.610972109767,22266.229401779357,22503.246940104167,22563.133221331842,22759.963865205405,22401.48858235677,22501.446110551075,55.451770196832115,68.43459075014067,76.84200581220429,5.903705197512367,56.20506336508686,207.34623421889046,214.40833652201513,-7.062102303124675,11.883317370873765,-29.06486231101512,72.8242753797086,329.92782669025155,52.680677935675824,1.7480994084713597
2020-07-20,22788.529296875,22580.189453125,22772.0703125,22717.48046875,50000000,22717.48046875,22978.14413181535,22743.35390625,22508.56368068465,22883.076397606343,22344.649076351798,22476.4075390625,22225.225654717793,22487.89296875,22533.615234375,22502.560546875,21742.439459352725,22336.16251628892,22487.89296875,22597.25382402742,22734.65822546278,22401.83671875,22515.267628528225,55.7351746557216,50.04118989134545,64.91353274728637,12.621897185819188,27.079029093693254,201.27667049140655,211.7820033158934,-10.505332824486857,11.412870171781423,-26.790505197084233,53.02628884212982,321.24297076594786,54.15999516002113,0.013388028488559023
2020-07-21,22925.580078125,22780.220703125,22789.380859375,22884.220703125,68600000,22884.220703125,22995.961636032127,22802.79609375,22609.63055146787,22915.715420806133,22379.46014904684,22490.932939453123,22229.589765537126,22480.999348958332,22545.73046875,22518.8349609375,21779.133091978394,22399.10231934753,22480.999348958332,22631.49454463916,22838.380283303602,22409.59794108073,22540.837159778224,58.001607634137144,52.56735216415791,57.0143776018813,64.23614573735804,27.587249373563168,207.52877834176616,210.93135832106796,-3.4025799793018052,11.41205705722814,-9.104005491346538,106.90812589892109,313.16130209516587,61.684799619947185,1.191841482319167
2020-07-22,22855.310546875,22732.919921875,22791.75,22751.609375,65400000,22751.609375,22894.79447682761,22764.01796875,22633.241460672387,22927.588553236208,22403.46977652769,22509.771240748356,22234.256903198788,22468.5546875,22618.1552734375,22560.265625,21814.72591562529,22455.748142100278,22468.5546875,22661.34232930305,22787.713805912153,22423.329028320313,22558.295871135753,55.576779600773776,56.783236595573406,53.13059288369221,4.94345591760153,27.267166280259556,199.48347166935127,208.6417809907246,-9.158309321373338,11.22512166109921,-26.394504387719202,64.12556285764082,301.5998363205112,52.29219719623337,1.3947317638397516
2020-07-27,22741.130859375,22429.5703125,22495.94921875,22715.849609375,71800000,22715.849609375,22888.950719092583,22753.116015625,22617.281312157418,22932.7812855835,22423.623314130742,22526.290381373357,22237.80359156317,22476.652669270832,22618.1552734375,22625.3154296875,21849.250954562784,-22965.560546875,22476.652669270832,22684.168976924047,22736.87521813531,22443.61472981771,22574.25038222446,54.91349900413911,62.0647771062793,57.138455288670166,0.0,23.059867218319823,188.05422192834885,204.52426917824945,-16.470047249900603,10.87619202869403,-36.695741523660274,-24.547703059032198,303.05978104761755,60.17188785560401,0.8280800444144143
2020-07-28,22842.189453125,22646.220703125,22735.01953125,22657.380859375,67800000,22657.380859375,22896.859637952555,22745.308203125,22593.756768297448,22929.121671847017,22438.704446081985,22550.160197368423,22241.659754961955,22488.382682291667,22618.1552734375,22625.3154296875,21882.74024233215,-22954.8407421875,22488.382682291667,22698.00511538804,22673.135836287907,22466.7248046875,22585.91026545699,53.78892218864589,51.076620140167925,56.64154461400684,0.0,1.6478186392004754,172.29243968763694,198.07790328012695,-25.785463592490004,10.191103008917535,-45.28789274735872,21.378830605135413,295.41042168707344,48.270362500118765,1.6444907273746034
2020-07-29,22584.869140625,22366.33984375,22543.890625,22397.109375,74300000,22397.109375,23002.04584240161,22681.233984375,22360.422126348392,22892.28787733373,22436.020893108955,22567.645775082237,22245.06651752089,22517.2546875,22618.1552734375,22625.3154296875,21915.224851468436,-22944.33533359375,22517.2546875,22694.445965596773,22464.347607786036,22488.50850423177,22580.021664986558,49.002668215037026,36.38237638505977,49.84125787716895,0.0,-3.4638958368304884e-14,137.21762077753374,185.9058467796083,-48.68822600207457,10.43052626840477,-83.53553705250408,-115.40905278755146,295.0983212540682,45.93984424818555,-1.7012739903445873
2020-07-30,22506.599609375,22334.7109375,22489.240234375,22339.23046875,77800000,22339.23046875,22912.835686074202,22572.2359375,22231.6361889258,22850.76508446691,22429.776349601925,22581.98977179276,22245.870099725173,22509.155338541666,22618.1552734375,22625.3154296875,21946.734922330634,-22921.215514,22509.155338541666,22673.499269348096,22339.16853436717,22504.213248697917,22568.536231518818,47.985323175342046,17.432934974004052,34.96397716641054,0.0,-3.4638958368304884e-14,103.55649525505942,169.43597647469852,-65.8794812196391,10.744785358549791,-92.04100903817617,-130.20610233954204,286.2976320127062,44.83310300799398,-1.0969991134111678
2020-07-31,22295.05078125,21710.0,22267.58984375,21710.0,106600000,21710.0,23079.062270764574,22363.9140625,21648.765854235426,22733.72610058152,22383.33916575664,22580.878906249996,22234.97934296392,22484.2966796875,22327.75,22337.7802734375,22965.560546875,-22886.02523941,22484.2966796875,22617.14617431177,21854.15081864199,22516.746622721355,22516.977822580644,38.640970503287626,2.123387819695779,18.646233059586486,0.0,-3.4638958368304884e-14,25.808664415457315,140.71051406285028,-114.90184964739296,12.499726891616305,-100.0,-247.74693406444916,310.79283463679855,33.08457291524313,-5.384498049726528
2020-08-03,22214.58984375,21919.830078125,21947.580078125,22195.380859375,84000000,22195.380859375,22885.704306343006,22259.8203125,21633.936318656994,22687.650151856298,22371.212823409438,22574.519366776316,22234.724530838725,22478.960677083334,22327.75,22337.7802734375,22953.00494140625,-22791.9432202572,22478.960677083334,22549.291418535307,22004.142954994877,22527.960001627605,22498.338092237904,47.14733205029076,14.579710805600145,11.378677866433277,57.51014781793384,19.17004927264458,3.3208465349671314,113.23258055727365,-109.91173402230652,14.129315458035212,-61.34150116590728,-148.89932645172766,324.63547814488436,42.19127098767348,-2.5251183178789827
2020-08-04,22603.8203125,22379.740234375,22379.740234375,22573.66015625,89100000,22573.66015625,22828.7058808572,22243.076171875,21657.4464628928,22692.51442404897,22384.273941657215,22566.357062088813,22236.553087437213,22482.123046875,22327.75,22337.7802734375,22940.574891992186,-22705.387762636623,22482.123046875,22496.523282841394,22360.9539096685,22539.62763671875,22504.447736055106,52.630791476514446,46.49889845418929,21.067332359828356,100.0,52.50338260597791,15.840467643869488,93.75415797459281,-77.91369033072333,14.211481811259963,-31.21318136352818,-18.47380996456262,330.6214763577497,47.848941175561336,-0.5408772222560199
2020-08-05,22554.19921875,22356.25,22479.720703125,22514.849609375,74000000,22514.849609375,22883.756111402385,22266.62421875,21649.492326097614,22688.932915430705,22392.69817828417,22558.56833881579,22237.98787473439,22484.709049479166,22327.75,22337.7802734375,22928.269143072263,-22625.756741625693,22484.709049479166,22462.584637408647,22484.90664794608,22550.953971354167,22506.55912718414,51.73667904014162,76.51423815648543,45.86428247209157,93.71780464424097,83.7426508207249,20.777329814445693,79.15879234256339,-58.381462528117694,14.34545550164887,-35.8971886000868,-28.287222617277205,322.53495349291046,47.014420777079344,-0.8919600906171721
2020-08-06,22587.75,22362.890625,22471.7109375,22418.150390625,62600000,22418.150390625,22910.107212887357,22282.408203125,21654.709193362643,22672.99921280616,22394.340256499705,22552.236147203945,22239.051608568898,22480.345703125,22297.1103515625,22317.9501953125,22916.08645164154,-22603.8203125,22480.345703125,22441.378295432747,22466.927885059515,22560.12893066406,22502.26502016129,50.23327840951093,88.63303294903956,70.54872318657137,83.13774636697177,92.28518367040421,16.694565292084008,66.6659469324675,-49.9713816403835,14.350055047616497,-41.75917730719744,-26.21795689609708,315.5581264577026,46.181104339207195,-2.0366448940791537
2020-08-07,22436.16015625,22204.609375,22433.779296875,22329.939453125,66700000,22329.939453125,22675.097626583767,22406.39609375,22137.694560916236,22646.979491998703,22390.1853659594,22546.25317588405,22239.685886955504,22473.5330078125,22297.1103515625,22317.7900390625,22904.025587125125,-22587.75,22473.5330078125,22425.315063796785,22390.65299806027,22566.580891927082,22492.56139112903,48.845986787760964,76.41058777599874,80.51928629384118,31.457920069561347,69.43782369359133,6.268796759839461,54.5865168979419,-48.31772013810244,14.77240753263707,-49.000525405019786,-59.47690536373278,309.5576018000096,49.550699541603684,-1.8533630519269595
2020-08-11,22760.869140625,22497.0703125,22505.509765625,22750.240234375,99300000,22750.240234375,22803.554231010105,22517.36796875,22231.181706489897,22675.372154220804,22413.414712308797,22546.748477272282,22245.76941403854,22489.881380208335,22297.1103515625,22317.7900390625,22892.085331253875,21710.0,22489.881380208335,22426.97452381821,22649.60358383542,22571.235774739584,22510.413470262098,55.16685108787445,79.09165438679399,81.37842503727738,100.0,71.53188881217767,31.55728776153046,49.98067107065961,-18.42338330912915,14.037103461142008,-14.42437622212903,57.69949295287174,318.22703649286603,58.269687979956565,0.1513948436505208
2020-08-12,22874.369140625,22670.740234375,22747.439453125,22843.9609375,90800000,22843.9609375,22962.59036783862,22571.428125,22180.265882161377,22712.23394987575,22441.191888127585,22559.472107979913,22251.221264535212,22500.944075520834,22297.1103515625,22317.7900390625,22880.264477941335,21731.0173828125,22500.944075520834,22448.898862609673,22823.623440598825,22574.37803548177,22533.25731266801,56.45243145413193,84.50247341582747,80.00157185954002,100.0,77.15264002318708,58.48687625702587,51.68191210793286,6.80496414909301,13.065941511801567,-6.714419073969635,94.75066142686113,310.0414557612327,69.72791016546847,0.8234847588210803
2020-08-13,23316.689453125,23111.5,23123.359375,23249.609375,84800000,23249.609375,23375.655771917412,22718.380078125,22061.104384332586,22795.694397946827,22493.34785502258,22578.83845610119,22284.86444270803,22542.7630859375,22479.8046875,22513.3447265625,21710.0,21776.751453125,22542.7630859375,22500.79946699411,23171.91828041646,22578.96941731771,22581.558299731183,61.56359981868839,95.83903549787964,86.47772110016699,100.0,99.99999999999996,111.27845910954056,63.6012215082544,47.677237601286166,13.337475424566405,-4.175049384592008,199.42639839612906,321.6619600372161,69.33674205053325,3.8062947576242845
2020-08-14,23338.7890625,23222.849609375,23323.919921875,23289.359375,59800000,23289.359375,23599.215192474676,22892.621875,22186.028557525326,22875.586069888537,22544.703436956606,22606.600497581843,22311.70967822599,22576.137044270832,22499.6796875,22524.39453125,21726.06689453125,21869.147733125003,22576.137044270832,22577.332138121463,23332.11296580051,22582.238704427084,22629.725802251345,62.03147557693883,95.02323305368208,91.78824732246301,100.0,99.99999999999996,154.5421954286394,81.7894162923314,72.75277913630799,13.64186607391973,-3.034750701489316,174.70986776997472,306.9674952577721,67.36074667564603,4.253185478251464
2020-08-17,23248.75,23068.529296875,23189.48046875,23096.75,43600000,23096.75,23476.37891551973,23045.983984375,22615.589053230273,22923.172817363487,22580.31934424973,22627.6809375,22331.926442223416,22608.6376953125,22499.6796875,22524.39453125,21758.321337890626,21986.719039475003,22608.6376953125,22660.559094357348,23240.25225307503,22584.46241048177,22663.313734879033,58.34433221980664,86.95150931163276,92.60459262106478,45.29899750829134,81.76633250276375,171.31227008971473,99.69398705180807,71.61828303790666,13.403163111486757,-14.860061874955033,113.06839237838837,300.8148226054313,61.76377925863037,6.387609396591443
2020-08-18,23128.1796875,22948.890625,23097.80078125,23051.080078125,55600000,23051.080078125,23423.655248394334,23106.151953125,22788.64865785567,22959.837097001342,22610.691004499746,22644.911943359373,22348.823966248543,22638.808333333334,22499.6796875,22524.39453125,21789.93069238281,22094.884641317003,22638.808333333334,22738.655923592665,23145.675374997794,22585.458414713543,22691.858404737904,57.476404470697354,74.60647182408724,85.5270713964673,16.754372246770913,54.01778991835405,178.85575624053308,115.52634088955307,63.329415350980014,12.793364514544047,-17.663980622107108,81.03968725122516,292.13441116932904,64.51159479964615,3.855303155965295
